& CONDICOES INICIAIS DAS UNIDADES                
&
&Flags Ativos
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X 
 73  GERAMAR I      3    1        36.85    108  0  0
 73  GERAMAR I      4    1        34.90    108  0  0
 83  VALE DO ACU    1    1       110.00    816  0  0
 83  VALE DO ACU    2    0         0.00   9749  0  0
 86  ST.CRUZ NOVA  11    0         0.00    503  0  0
 86  ST.CRUZ NOVA  21    1       175.00    480  0  0
 90  TERMOMACAE     1    0         0.00    782  0  0
 90  TERMOMACAE     2    0         0.00  15936  0  0
 90  TERMOMACAE     3    0         0.00   6319  1  0
 90  TERMOMACAE     4    0         0.00   5941  0  0
 90  TERMOMACAE     5    0         0.00  15936  0  0
 90  TERMOMACAE     6    0         0.00   4967  0  0
 90  TERMOMACAE     7    0         0.00  15936  0  0
 90  TERMOMACAE     8    0         0.00  15936  0  0
 90  TERMOMACAE     9    0         0.00    960  1  0
 90  TERMOMACAE    10    0         0.00  15936  0  0
 90  TERMOMACAE    11    0         0.00   6191  0  0
 90  TERMOMACAE    12    0         0.00   6197  1  0
 90  TERMOMACAE    13    0         0.00   5823  1  0
 90  TERMOMACAE    14    0         0.00   5896  0  0
 90  TERMOMACAE    15    0         0.00    576  0  0
 90  TERMOMACAE    16    0         0.00     96  0  0
 90  TERMOMACAE    17    1       765.00     96  0  0
 90  TERMOMACAE    18    0         0.00    504  0  0
 90  TERMOMACAE    19    0         0.00    504  0  0
 90  TERMOMACAE    20    0         0.00   5688  0  0
 96  TERMOPE        1    0         0.00  11195  0  0
 96  TERMOPE        2    0         0.00   8077  0  0
 96  TERMOPE        3    1       533.00   1903  1  0
 97  CUBATAO        1    1       208.00   1018  0  0
 97  CUBATAO        2    0         0.00   4613  1  0
 97  CUBATAO        3    0         0.00   1018  0  0
 98  PERNAMBU_III   1    0         0.00  12217  0  0
 98  PERNAMBU_III   2    0         0.00  13582  0  0
 98  PERNAMBU_III   3    0         0.00  12216  1  0
 98  PERNAMBU_III   4    0         0.00   5687  1  0
106  ERB CANDEIAS   1    1        11.00    193  0  0
107  PAMPA SUL      1    0         0.00  12056  0  0
108  XAVANTES       1    0         0.00  15938  0  0
108  XAVANTES       2    0         0.00  15938  0  0
109  ALTOS          1    0         0.00  16268  0  0
110  N.PIRATININ    1    0         0.00    168  0  0
110  N.PIRATININ    2    0         0.00     48  1  0
110  N.PIRATININ    3    0         0.00    456  0  0
110  N.PIRATININ    4    0         0.00    493  0  0
110  N.PIRATININ    5    0         0.00  18447  0  0
110  N.PIRATININ    6    0         0.00  15443  0  0
110  N.PIRATININ    7    0         0.00  15666  0  0
110  N.PIRATININ    8    0         0.00  18984  0  0
110  N.PIRATININ    9    1       280.00     48  0  0
110  N.PIRATININ   10    0         0.00  18984  0  0
110  N.PIRATININ   11    0         0.00  18447  0  0
110  N.PIRATININ   12    0         0.00  18447  0  0
110  N.PIRATININ   13    0         0.00  18984  0  0
110  N.PIRATININ   14    0         0.00  18984  0  0
110  N.PIRATININ   15    0         0.00  18984  0  0
111  ARACATI        1    0         0.00  16268  0  0
112  BAHIA I        1    0         0.00   5977  0  0
112  BAHIA I        2    0         0.00    129  0  0
112  BAHIA I        3    1        26.00    107  0  0
113  BATURITE       1    0         0.00  16268  0  0
116  PARNAIBA IV    1    1        56.00    234  0  0
117  CAMPO MAIOR    1    0         0.00  16268  0  0
119  CAUCAIA        1    0         0.00  16268  0  0
121  CRATO          1    0         0.00  16268  0  0
125  ENGUIA PECEM   1    0         0.00  16268  0  0
127  IGUATU         1    0         0.00  16268  0  0
133  JUAZEIRO N     1    0         0.00  16268  0  0
135  MARAMBAIA      1    0         0.00  16268  0  0
138  NAZARIA        1    0         0.00  16268  0  0
140  MAUA 3         1    1       566.00     94  1  0
140  MAUA 3         2    0         0.00     94  1  0
140  MAUA 3         3    0         0.00    143  1  0
144  PETROLINA      1    0         0.00  15936  0  0
144  PETROLINA      2    0         0.00  15936  0  0
144  PETROLINA      3    0         0.00  15936  0  0
144  PETROLINA      4    0         0.00  15936  0  0
144  PETROLINA      5    0         0.00  15936  0  0
144  PETROLINA      6    0         0.00    193  1  0
144  PETROLINA      7    0         0.00     87  1  0
144  PETROLINA      8    1       132.00     87  0  0
146  STA VITORIA    1    1        41.00   2160  0  0
147  PROSPERIDADE   1    1         9.34   1936  0  0
147  PROSPERIDADE   2    1         9.34   1936  0  0
147  PROSPERIDADE   3    1         9.32   1936  0  0
149  SAO SEPE       1    1         8.00    204  0  0
151  POTIGUAR       1    0         0.00      3  0  0
151  POTIGUAR       2    0         0.00      3  0  0
151  POTIGUAR       3    0         0.00      3  0  0
151  POTIGUAR       4    0         0.00      3  0  0
152  TERMOCABO      1    0         0.00    594  0  0
152  TERMOCABO      2    1        33.00     24  0  0
152  TERMOCABO      3    0         0.00     24  0  0
153  DAIA           1    0         0.00  16268  0  0
153  DAIA           2    0         0.00  16268  0  0
153  DAIA           3    0         0.00  16268  0  0
155  GOIANIA II     1    0         0.00  16268  0  0
155  GOIANIA II     2    0         0.00  16268  0  0
156  CANDIOTA 3     1    0         0.00    140  1  0
159  TERMOMANAUS    1    1         6.24     86  1  0
159  TERMOMANAUS    2    1        13.92     86  1  0
159  TERMOMANAUS    3    1        12.48     86  1  0
159  TERMOMANAUS    4    1        13.92     86  1  0
159  TERMOMANAUS    5    1        12.48     86  1  0
159  TERMOMANAUS    6    1        13.92     86  1  0
159  TERMOMANAUS    7    1         4.76     86  1  0
159  TERMOMANAUS    8    1        12.48     86  1  0
159  TERMOMANAUS    9    1        13.92     86  1  0
159  TERMOMANAUS   10    1        12.48     86  1  0
159  TERMOMANAUS   11    1        13.92     86  1  0
159  TERMOMANAUS   12    1        12.48     86  1  0
