& CONDICOES INICIAIS DAS UNIDADES                
& 
&Flags Ativos
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0                         
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X 
167  P. PECEM I     1    1       360.14    984  0  0
167  P. PECEM I     2    1       344.86    263  0  0
169  CISFRAMA       1    1         3.00   2832  0  0
170  SUAPE II       1    0         0.00    770  1  0
170  SUAPE II       2    0         0.00   2377  1  0
170  SUAPE II       3    0         0.00    815  0  0
170  SUAPE II       4    0         0.00    138  0  0
170  SUAPE II       5    0         0.00   5346  0  0
170  SUAPE II       6    0         0.00    193  0  0
170  SUAPE II       7    0         0.00   4248  1  0
170  SUAPE II       8    0         0.00   4248  1  0
170  SUAPE II       9    0         0.00    239  1  0
170  SUAPE II      10    0         0.00    216  1  0
170  SUAPE II      11    0         0.00   4199  1  0
170  SUAPE II      12    0         0.00  15764  0  0
170  SUAPE II      13    0         0.00     17  0  0
170  SUAPE II      14    1       313.98     17  0  0
170  SUAPE II      15    0         0.00     67  0  0
170  SUAPE II      16    0         0.00    120  0  0
170  SUAPE II      17    0         0.00  15764  0  0
176  PORTO ITAQUI   1    1       360.00   1267  1  0
182  PALMEIRAS GO   1    0         0.00   5358  1  0
182  PALMEIRAS GO   2    0         0.00   5406  0  0
194  T.NORTE 2      1    0         0.00  15432  0  0
194  T.NORTE 2      2    0         0.00  15432  0  0
194  T.NORTE 2      3    0         0.00   5838  1  0
194  T.NORTE 2      4    0         0.00   5838  0  0
201  APARECIDA      1    1        43.00    315  0  0
201  APARECIDA      2    1        43.00    317  1  0
201  APARECIDA      3    1        31.00    312  0  0
201  APARECIDA      4    1        25.00    324  1  0
203  C. ROCHA       1    1        17.08   3778  0  0
203  C. ROCHA       2    1        17.08    192  0  0
203  C. ROCHA       3    1        17.08    613  0  0
203  C. ROCHA       4    0         0.00    190  1  0
203  C. ROCHA       5    1        16.77   3411  1  0
204  JARAQUI        6    1        36.08    271  0  0
204  JARAQUI        7    1        26.92    271  0  0
205  MANAUARA       1    1        16.70    846  0  0
205  MANAUARA       2    1        16.70    168  0  0
205  MANAUARA       3    1        16.70    846  0  0
205  MANAUARA       4    1        14.90    846  0  0
207  PONTA NEGRA    1    1        16.00  15370  0  0
207  PONTA NEGRA    2    1        16.00  15370  0  0
207  PONTA NEGRA    3    1        16.00  15370  0  0
207  PONTA NEGRA    4    1        16.00  15370  0  0
209  TAMBAQUI       5    0         0.00    430  0  0
209  TAMBAQUI       6    1        38.00    437  0  0
209  TAMBAQUI       7    1        25.00    437  0  0
211  BAIXADA FLU    1    0         0.00   1172  1  0
211  BAIXADA FLU    2    0         0.00   6456  0  0
211  BAIXADA FLU    3    1       530.00   1172  1  0
&Partida ajustada devido a disponibilidade informada e devido aos dados de UCT declarados 
