& CONDICOES INICIAIS DAS UNIDADES                
&
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
CPLEXLOG
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D T  TITULINFLX
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X  X  XXXXXXXXXX
160  PAU FERRO I    3    0        0.000    315  0  0  0          0.
160  PAU FERRO I    4    0        0.000    315  0  0  0          0.
160  PAU FERRO I    5    0        0.000    315  0  0  0          0.
160  PAU FERRO I    6    0        0.000    315  0  0  0          0.
160  PAU FERRO I    7    0        0.000    315  0  0  0          0.
161  POTIGUAR III   1    0        0.000    317  0  0  0          0.
161  POTIGUAR III   2    0        0.000    317  0  0  0          0.
161  POTIGUAR III   3    0        0.000    413  0  0  0          0.
161  POTIGUAR III   4    0        0.000    821  0  0  0          0.
161  POTIGUAR III   5    0        0.000    317  0  0  0          0.
161  POTIGUAR III   6    0        0.000    317  0  0  0          0.
163  P. PECEM II    1    1      365.000   3000  0  0  1          0.
164  MURICY         1    0        0.000    714  1  0  0          0.
164  MURICY         2    0        0.000    247  0  0  0          0.
164  MURICY         3    0        0.000    252  0  0  0          0.
164  MURICY         4    0        0.000    447  0  0  0          0.
164  MURICY         5    0        0.000    432  0  0  0          0.
164  MURICY         6    0        0.000    195  1  0  0          0.
164  MURICY         7    0        0.000     52  0  0  0          0.
164  MURICY         8    0        0.000  17280  0  0  0          0.
166  CAMACARI PI    1    0        0.000    775  0  0  0          0.
166  CAMACARI PI    2    0        0.000    439  0  0  0          0.
166  CAMACARI PI    3    0        0.000     50  0  0  0          0.
166  CAMACARI PI    4    0        0.000    193  0  0  0          0.
167  P. PECEM I     1    1      360.137   2832  0  0  1          0.
167  P. PECEM I     2    1      359.863   2111  0  0  1          0.
169  CISFRAMA       1    1        3.000    288  0  0  1          2.
170  SUAPE II       1    0        0.000    309  0  0  0          0.
170  SUAPE II       2    0        0.000   4225  1  0  0          0.
170  SUAPE II       3    0        0.000    482  0  0  0          0.
170  SUAPE II       4    0        0.000    193  1  0  0          0.
170  SUAPE II       5    0        0.000   1544  0  0  0          0.
170  SUAPE II       6    0        0.000    546  0  0  0          0.
170  SUAPE II       7    0        0.000    760  1  0  0          0.
170  SUAPE II       8    0        0.000    689  0  0  0          0.
170  SUAPE II       9    0        0.000    712  1  0  0          0.
170  SUAPE II      10    0        0.000    481  0  0  0          0.
170  SUAPE II      11    0        0.000    314  0  0  0          0.
170  SUAPE II      12    0        0.000    469  1  0  0          0.
170  SUAPE II      13    0        0.000    329  0  0  0          0.
170  SUAPE II      14    0        0.000    321  0  0  0          0.
170  SUAPE II      15    0        0.000    363  0  0  0          0.
170  SUAPE II      16    0        0.000    532  0  0  0          0.
170  SUAPE II      17    0        0.000  17612  0  0  0          0.
176  PORTO ITAQUI   1    1      360.000   1236  0  0  1          0.
182  PALMEIRAS GO   1    0        0.000   7206  1  0  0          0.
182  PALMEIRAS GO   2    0        0.000   7254  0  0  0          0.
194  T.NORTE 2      1    0        0.000  17280  0  0  0          0.
194  T.NORTE 2      2    0        0.000  17280  0  0  0          0.
194  T.NORTE 2      3    0        0.000   7686  1  0  0          0.
194  T.NORTE 2      4    0        0.000   7686  0  0  0          0.
201  APARECIDA      1    1       25.000    112  0  0  1         75.
201  APARECIDA      2    1       43.000     23  0  0  1         75.
201  APARECIDA      3    1       40.000    152  0  0  1         75.
201  APARECIDA      4    1       38.000    114  0  0  1         75.
