& CONDICOES INICIAIS DAS UNIDADES                
&                                                
&Flags Ativos
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0
&
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X 
 68  TRES LAGOAS   14    0         0.00   4368  0  0
 68  TRES LAGOAS   15    0         0.00   3166  1  0
 69  TERMOPB        1    0         0.00     86  0  0
 69  TERMOPB        2    0         0.00    120  1  0
 69  TERMOPB        3    0         0.00    108  0  0
 70  GERAMAR II     1    0         0.00    372  0  0
 70  GERAMAR II     2    0         0.00   3503  1  0
 70  GERAMAR II     3    0         0.00   3503  0  0
 70  GERAMAR II     4    0         0.00   3503  0  0
 73  GERAMAR I      1    0         0.00   3503  0  0
 73  GERAMAR I      2    0         0.00   3503  0  0
 73  GERAMAR I      3    0         0.00    396  0  0
 73  GERAMAR I      4    0         0.00    401  0  0
 83  VALE DO ACU    1    0         0.00   2663  0  0
 83  VALE DO ACU    2    0         0.00   7565  0  0
 86  ST.CRUZ NOVA  11    0         0.00    984  1  0
 86  ST.CRUZ NOVA  21    0         0.00    984  1  0
 90  TERMOMACAE     1    1        35.00     17  0  0
 90  TERMOMACAE     2    0         0.00  13752  0  0
 90  TERMOMACAE     3    0         0.00   4135  1  0
 90  TERMOMACAE     4    0         0.00   3757  0  0
 90  TERMOMACAE     5    0         0.00  13752  0  0
 90  TERMOMACAE     6    0         0.00   2783  0  0
 90  TERMOMACAE     7    0         0.00  13752  0  0
 90  TERMOMACAE     8    0         0.00  13752  0  0
 90  TERMOMACAE     9    0         0.00  13752  0  0
 90  TERMOMACAE    10    0         0.00  13752  0  0
 90  TERMOMACAE    11    0         0.00   4007  0  0
 90  TERMOMACAE    12    0         0.00   4013  1  0
 90  TERMOMACAE    13    0         0.00   3639  1  0
 90  TERMOMACAE    14    0         0.00   3712  0  0
 90  TERMOMACAE    15    0         0.00   3947  0  0
 90  TERMOMACAE    16    0         0.00  13752  0  0
 90  TERMOMACAE    17    0         0.00   3681  1  0
 90  TERMOMACAE    18    0         0.00   2808  0  0
 90  TERMOMACAE    19    0         0.00   2825  0  0
 90  TERMOMACAE    20    0         0.00   3504  0  0
 96  TERMOPE        1    0         0.00   9011  0  0
 96  TERMOPE        2    0         0.00   5893  0  0
 96  TERMOPE        3    0         0.00     70  1  0
 97  CUBATAO        1    0         0.00   2513  1  0
 97  CUBATAO        2    0         0.00   2429  1  0
 97  CUBATAO        3    0         0.00   2697  0  0
 98  PERNAMBU_III   1    0         0.00  10033  0  0
 98  PERNAMBU_III   2    0         0.00  11398  0  0
 98  PERNAMBU_III   3    0         0.00  10032  1  0
 98  PERNAMBU_III   4    0         0.00   3503  1  0
106  ERB CANDEIAS   1    1         7.00    409  0  0
107  PAMPA SUL      1    0         0.00   9872  0  0
108  XAVANTES       1    0         0.00  13754  0  0
108  XAVANTES       2    0         0.00  13754  0  0
109  ALTOS          1    0         0.00  14084  0  0
110  N.PIRATININ    1    0         0.00   7345  1  0
110  N.PIRATININ    2    0         0.00  16800  0  0
110  N.PIRATININ    3    0         0.00   3928  0  0
110  N.PIRATININ    4    0         0.00   3928  0  0
110  N.PIRATININ    5    0         0.00  16263  0  0
110  N.PIRATININ    6    0         0.00  13259  0  0
110  N.PIRATININ    7    0         0.00  13482  0  0
110  N.PIRATININ    8    0         0.00  16800  0  0
110  N.PIRATININ    9    0         0.00  16800  0  0
110  N.PIRATININ   10    0         0.00  16800  0  0
110  N.PIRATININ   11    0         0.00  16263  0  0
110  N.PIRATININ   12    0         0.00  16263  0  0
110  N.PIRATININ   13    0         0.00  16800  0  0
110  N.PIRATININ   14    0         0.00  16800  0  0
110  N.PIRATININ   15    0         0.00  16464  0  0
110  N.PIRATININ   16    0         0.00   3501  1  0
111  ARACATI        1    0         0.00  14084  0  0
112  BAHIA I        1    0         0.00   3793  0  0
112  BAHIA I        2    0         0.00  10176  0  0
112  BAHIA I        3    0         0.00  10176  0  0
113  BATURITE       1    0         0.00  14084  0  0
116  PARNAIBA IV    1    0         0.00   2880  0  0
117  CAMPO MAIOR    1    0         0.00  14084  0  0
119  CAUCAIA        1    0         0.00  14084  0  0
121  CRATO          1    0         0.00  14084  0  0
125  ENGUIA PECEM   1    0         0.00  14084  0  0
127  IGUATU         1    0         0.00  14084  0  0
133  JUAZEIRO N     1    0         0.00  14084  0  0
135  MARAMBAIA      1    0         0.00  14084  0  0
138  NAZARIA        1    0         0.00  14084  0  0
140  MAUA 3         1    1       453.22     96  0  0
140  MAUA 3         2    0         0.00     96  0  0
140  MAUA 3         3    0         0.00   1716  0  0
140  MAUA 3         4    0         0.00   1758  0  0
140  MAUA 3         5    0         0.00   6784  0  0
140  MAUA 3         6    0         0.00   7637  0  0
144  PETROLINA      1    0         0.00  13752  0  0
144  PETROLINA      2    0         0.00  13752  0  0
144  PETROLINA      3    0         0.00  13752  0  0
144  PETROLINA      4    0         0.00  13752  0  0
144  PETROLINA      5    0         0.00  13752  0  0
144  PETROLINA      6    0         0.00  13752  0  0
144  PETROLINA      7    0         0.00  13752  0  0
144  PETROLINA      8    0         0.00  13752  0  0
146  STA VITORIA    1    1        13.00     98  0  0
147  PROSPERIDADE   1    0         0.00    215  0  0
147  PROSPERIDADE   2    0         0.00    215  0  0
147  PROSPERIDADE   3    0         0.00    215  0  0
149  SAO SEPE       1    1         6.00    432  0  0
151  POTIGUAR       1    0         0.00  11398  0  0
151  POTIGUAR       2    0         0.00  11398  0  0
151  POTIGUAR       3    0         0.00  11398  0  0
151  POTIGUAR       4    0         0.00  11398  0  0
152  TERMOCABO      1    0         0.00   3503  1  0
152  TERMOCABO      2    0         0.00   3503  1  0
