&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT   262  241  H    28 00 0  F                  85
DEFANT   267  275  H    26 00 0  F                1316
DEFANT   267  275  H    27 00 0  F                1279
DEFANT   267  275  H    28 00 0  F                1334
DEFANT   280  284  H    28 00 0  F                1106
DEFANT   285  287  H    28 00 0  F                5414
DEFANT   290   34  H    28 00 0  F                  69
DEFANT   311  312  H    28 00 0  F                  68
DEFANT   312  315  H    28 00 0  F                  76
DEFANT   315   34  H    28 00 0  F                  75
DEFANT    66    1  S    28  0 0  F                6459
DEFANT    66    1  S    28  0 1  F                5697
DEFANT    66    1  S    28  1 0  F                5206
DEFANT    66    1  S    28  1 1  F                5087
DEFANT    66    1  S    28  2 0  F                4965
DEFANT    66    1  S    28  2 1  F                4962
DEFANT    66    1  S    28  3 0  F                4923
DEFANT    66    1  S    28  3 1  F                4921
DEFANT    66    1  S    28  4 0  F                4906
DEFANT    66    1  S    28  4 1  F                4904
DEFANT    66    1  S    28  5 0  F                4934
DEFANT    66    1  S    28  5 1  F                4931
DEFANT    66    1  S    28  6 0  F                5262
DEFANT    66    1  S    28  6 1  F                5031
DEFANT    66    1  S    28  7 0  F                5090
DEFANT    66    1  S    28  7 1  F                5088
DEFANT    66    1  S    28  8 0  F                5489
DEFANT    66    1  S    28  8 1  F                5488
DEFANT    66    1  S    28  9 0  F                5545
DEFANT    66    1  S    28  9 1  F                5735
DEFANT    66    1  S    28 10 0  F                5837
DEFANT    66    1  S    28 10 1  F                5993
DEFANT    66    1  S    28 11 0  F                6339
DEFANT    66    1  S    28 11 1  F                5968
DEFANT    66    1  S    28 12 0  F                5779
DEFANT    66    1  S    28 12 1  F                5778
DEFANT    66    1  S    28 13 0  F                6094
DEFANT    66    1  S    28 13 1  F                6653
DEFANT    66    1  S    28 14 0  F                7205
DEFANT    66    1  S    28 14 1  F                7412
DEFANT    66    1  S    28 15 0  F                7790
DEFANT    66    1  S    28 15 1  F                8135
DEFANT    66    1  S    28 16 0  F                8360
DEFANT    66    1  S    28 16 1  F                8627
DEFANT    66    1  S    28 17 0  F                8203
DEFANT    66    1  S    28 17 1  F                8876
DEFANT    66    1  S    28 18 0  F                9450
DEFANT    66    1  S    28 18 1  F                9653
DEFANT    66    1  S    28 19 0  F                8982
DEFANT    66    1  S    28 19 1  F                8434
DEFANT    66    1  S    28 20 0  F                8318
DEFANT    66    1  S    28 20 1  F                7879
DEFANT    66    1  S    28 21 0  F                7740
DEFANT    66    1  S    28 21 1  F                7741
DEFANT    66    1  S    28 22 0  F                7049
DEFANT    66    1  S    28 22 1  F                7048
DEFANT    66    1  S    28 23 0  F                6142
DEFANT    66    1  S    28 23 1  F                6138
DEFANT    83    1  S    28  0 0  F                1378
DEFANT    83    1  S    28  0 1  F                1378
DEFANT    83    1  S    28  1 0  F                1378
DEFANT    83    1  S    28  1 1  F                1378
DEFANT    83    1  S    28  2 0  F                1378
DEFANT    83    1  S    28  2 1  F                1378
DEFANT    83    1  S    28  3 0  F                1378
DEFANT    83    1  S    28  3 1  F                1378
DEFANT    83    1  S    28  4 0  F                1378
DEFANT    83    1  S    28  4 1  F                1378
DEFANT    83    1  S    28  5 0  F                1378
DEFANT    83    1  S    28  5 1  F                1378
DEFANT    83    1  S    28  6 0  F                1378
DEFANT    83    1  S    28  6 1  F                1541
DEFANT    83    1  S    28  7 0  F                1541
DEFANT    83    1  S    28  7 1  F                1541
DEFANT    83    1  S    28  8 0  F                1541
DEFANT    83    1  S    28  8 1  F                1541
DEFANT    83    1  S    28  9 0  F                1541
DEFANT    83    1  S    28  9 1  F                1541
DEFANT    83    1  S    28 10 0  F                1541
DEFANT    83    1  S    28 10 1  F                1541
DEFANT    83    1  S    28 11 0  F                1541
DEFANT    83    1  S    28 11 1  F                1541
DEFANT    83    1  S    28 12 0  F                1541
DEFANT    83    1  S    28 12 1  F                1541
DEFANT    83    1  S    28 13 0  F                1541
DEFANT    83    1  S    28 13 1  F                1541
DEFANT    83    1  S    28 14 0  F                1541
DEFANT    83    1  S    28 14 1  F                1541
DEFANT    83    1  S    28 15 0  F                1541
DEFANT    83    1  S    28 15 1  F                1541
DEFANT    83    1  S    28 16 0  F                1541
DEFANT    83    1  S    28 16 1  F                1541
DEFANT    83    1  S    28 17 0  F                1541
DEFANT    83    1  S    28 17 1  F                1541
DEFANT    83    1  S    28 18 0  F                1541
DEFANT    83    1  S    28 18 1  F                1541
DEFANT    83    1  S    28 19 0  F                1541
DEFANT    83    1  S    28 19 1  F                1541
DEFANT    83    1  S    28 20 0  F                1541
DEFANT    83    1  S    28 20 1  F                1541
DEFANT    83    1  S    28 21 0  F                1541
DEFANT    83    1  S    28 21 1  F                1541
DEFANT    83    1  S    28 22 0  F                1541
DEFANT    83    1  S    28 22 1  F                1541
DEFANT    83    1  S    28 23 0  F                1541
DEFANT    83    1  S    28 23 1  F                1541
