& CONDICOES INICIAIS DAS UNIDADES                
&
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
CPLEXLOG
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0                 
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D T  TITULINFLX
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X  X  XXXXXXXXXX
 58  TERMOCEARA     5    0        0.000   1920  0  0  0          0.
 58  TERMOCEARA     6    0        0.000   1920  0  0  0          0.
 58  TERMOCEARA     7    0        0.000   1920  0  0  0          0.
 58  TERMOCEARA     8    0        0.000   1920  0  0  0          0.
 58  TERMOCEARA     9    0        0.000   1920  0  0  0          0.
 58  TERMOCEARA    10    0        0.000   1920  0  0  0          0.
 58  TERMOCEARA    11    0        0.000   1920  0  0  0          0.
 58  TERMOCEARA    12    0        0.000   1920  0  0  0          0.
 58  TERMOCEARA    13    0        0.000   1920  0  0  0          0.
 58  TERMOCEARA    14    0        0.000   1920  0  0  0          0.
 58  TERMOCEARA    15    0        0.000   1920  0  0  0          0.
 60  NORTEFLU       1    0        0.000  24399  0  0  0          0.
 60  NORTEFLU       2    0        0.000  24399  0  0  0          0.
 60  NORTEFLU       3    0        0.000  24399  0  0  0          0.
 60  NORTEFLU       4    0        0.000   1049  0  0  0          0.
 60  NORTEFLU       5    0        0.000   1217  0  0  0          0.
 60  NORTEFLU       6    0        0.000   2112  0  0  0          0.
 60  NORTEFLU       7    0        0.000   1822  0  0  0          0.
 62  SEROPEDICA     1    0        0.000   2691  0  0  0          0.
 62  SEROPEDICA     2    0        0.000   1152  0  0  0          0.
 62  SEROPEDICA     3    0        0.000    607  0  0  0          0.
 62  SEROPEDICA     4    0        0.000    613  1  0  0          0.
 62  SEROPEDICA     5    0        0.000   1145  1  0  0          0.
 62  SEROPEDICA     6    0        0.000   3120  1  0  0          0.
 62  SEROPEDICA     7    0        0.000   3290  0  0  0          0.
 62  SEROPEDICA     8    0        0.000   3168  0  0  0          0.
 63  IBIRITE        1    0        0.000   4128  0  0  0          0.
 64  CANOAS         1    0        0.000   3502  1  0  0          0.
 67  TERMONE        1    0        0.000   1141  1  0  0          0.
 67  TERMONE        2    0        0.000   1146  0  0  0          0.
 67  TERMONE        3    0        0.000   2068  1  0  0          0.
 68  TRES LAGOAS    1    0        0.000   3951  0  0  0          0.
 68  TRES LAGOAS    2    0        0.000  16103  0  0  0          0.
 68  TRES LAGOAS    3    0        0.000  20808  0  0  0          0.
 68  TRES LAGOAS    4    0        0.000   5796  0  0  0          0.
 68  TRES LAGOAS    5    0        0.000  18768  1  0  0          0.
 68  TRES LAGOAS    6    0        0.000   9931  1  0  0          0.
 68  TRES LAGOAS    7    0        0.000   3184  1  0  0          0.
 68  TRES LAGOAS    8    0        0.000  11784  0  0  0          0.
 68  TRES LAGOAS    9    0        0.000   3099  1  0  0          0.
 68  TRES LAGOAS   10    0        0.000  11646  0  0  0          0.
 68  TRES LAGOAS   11    0        0.000  11736  0  0  0          0.
 68  TRES LAGOAS   12    0        0.000  18744  0  0  0          0.
 68  TRES LAGOAS   13    0        0.000   3504  0  0  0          0.
 68  TRES LAGOAS   14    0        0.000  11424  0  0  0          0.
 68  TRES LAGOAS   15    0        0.000  10222  1  0  0          0.
 69  TERMOPB        1    0        0.000   2971  1  0  0          0.
 69  TERMOPB        2    0        0.000   1315  0  0  0          0.
 69  TERMOPB        3    0        0.000   1864  0  0  0          0.
 70  GERAMAR II     1    0        0.000    684  0  0  0          0.
 70  GERAMAR II     2    0        0.000    684  0  0  0          0.
 70  GERAMAR II     3    0        0.000   3839  0  0  0          0.
 70  GERAMAR II     4    0        0.000   3839  0  0  0          0.
 73  GERAMAR I      1    0        0.000   3839  0  0  0          0.
 73  GERAMAR I      2    0        0.000   3839  0  0  0          0.
 73  GERAMAR I      3    0        0.000    708  0  0  0          0.
 73  GERAMAR I      4    0        0.000    712  1  0  0          0.
 83  VALE DO ACU    1    0        0.000   3839  0  0  0          0.
 83  VALE DO ACU    2    0        0.000  14621  0  0  0          0.
 86  ST.CRUZ NOVA  11    0        0.000   1764  0  0  0          0.
 86  ST.CRUZ NOVA  21    0        0.000   1146  0  0  0          0.
 90  TERMOMACAE     1    0        0.000   3504  0  0  0          0.
 90  TERMOMACAE     2    0        0.000   3523  1  0  0          0.
 90  TERMOMACAE     3    0        0.000  11191  1  0  0          0.
 90  TERMOMACAE     4    0        0.000   3784  1  0  0          0.
 90  TERMOMACAE     5    0        0.000   3610  1  0  0          0.
 90  TERMOMACAE     6    0        0.000   9839  0  0  0          0.
 90  TERMOMACAE     7    0        0.000  20808  0  0  0          0.
 90  TERMOMACAE     8    0        0.000  20808  0  0  0          0.
 90  TERMOMACAE     9    0        0.000   5832  1  0  0          0.
 90  TERMOMACAE    10    0        0.000  20808  0  0  0          0.
 90  TERMOMACAE    11    0        0.000  11063  0  0  0          0.
 90  TERMOMACAE    12    0        0.000  11069  1  0  0          0.
 90  TERMOMACAE    13    0        0.000   3544  0  0  0          0.
 90  TERMOMACAE    14    0        0.000  10768  0  0  0          0.
 90  TERMOMACAE    15    0        0.000   3576  1  0  0          0.
 90  TERMOMACAE    16    0        0.000   3550  1  0  0          0.
 90  TERMOMACAE    17    0        0.000   4868  0  0  0          0.
 90  TERMOMACAE    18    0        0.000   3516  1  0  0          0.
 90  TERMOMACAE    19    0        0.000   3505  0  0  0          0.
 90  TERMOMACAE    20    0        0.000   4320  0  0  0          0.
 96  TERMOPE        1    0        0.000   1332  0  0  0          0.
 96  TERMOPE        2    0        0.000   2832  0  0  0          0.
 96  TERMOPE        3    0        0.000   2134  1  0  0          0.
 97  CUBATAO        1    0        0.000    480  0  0  0         90.
 97  CUBATAO        2    0        0.000   3604  0  0  0         90.
 97  CUBATAO        3    1       90.000    480  0  0  2         90.
 98  PERNAMBU_III   1    0        0.000  17089  0  0  0          0.
 98  PERNAMBU_III   2    0        0.000  18454  0  0  0          0.
 98  PERNAMBU_III   3    0        0.000  17088  1  0  0          0.
 98  PERNAMBU_III   4    0        0.000  10559  1  0  0          0.
106  ERB CANDEIAS   1    1        4.000    108  0  0  2          4.
107  PAMPA SUL      1    0        0.000  16928  0  0  0          0.
108  XAVANTES       1    0        0.000   4312  0  0  0          0.
108  XAVANTES       2    0        0.000   4312  0  0  0          0.
109  ALTOS          1    0        0.000  21140  0  0  0          0.
110  N.PIRATININ    1    0        0.000   3232  0  0  0          0.
110  N.PIRATININ    2    0        0.000   4920  1  0  0          0.
110  N.PIRATININ    3    0        0.000   5328  0  0  0          0.
110  N.PIRATININ    4    0        0.000   5365  0  0  0          0.
110  N.PIRATININ    5    0        0.000   3834  0  0  0          0.
110  N.PIRATININ    6    0        0.000   3480  1  0  0          0.
110  N.PIRATININ    7    0        0.000  20538  0  0  0          0.
110  N.PIRATININ    8    0        0.000   4008  0  0  0          0.
110  N.PIRATININ    9    0        0.000   4270  1  0  0          0.
110  N.PIRATININ   10    0        0.000   4102  1  0  0          0.
110  N.PIRATININ   11    0        0.000  23319  0  0  0          0.
110  N.PIRATININ   12    0        0.000   3648  0  0  0          0.
110  N.PIRATININ   13    0        0.000   4008  0  0  0          0.
110  N.PIRATININ   14    0        0.000  23856  0  0  0          0.
110  N.PIRATININ   15    0        0.000  23856  0  0  0          0.
111  ARACATI        1    0        0.000  21140  0  0  0          0.
112  CURUMIM        1    0        0.000   3512  0  0  0          0.
112  CURUMIM        2    0        0.000   3504  0  0  0          0.
112  CURUMIM        3    0        0.000   3506  0  0  0          0.
113  BATURITE       1    0        0.000  21140  0  0  0          0.
116  PARNAIBA IV    1    0        0.000   2662  1  0  0          0.
117  CAMPO MAIOR    1    0        0.000  21140  0  0  0          0.
119  CAUCAIA        1    0        0.000  21140  0  0  0          0.
121  CRATO          1    0        0.000  21140  0  0  0          0.
125  ENGUIA PECEM   1    0        0.000  21140  0  0  0          0.
