& CONDICOES INICIAIS DAS UNIDADES                
&
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X 
 90  TERMOMACAE     5    0         0.00  16608  0  0
 90  TERMOMACAE     6    0         0.00   5639  0  0
 90  TERMOMACAE     7    0         0.00  16608  0  0
 90  TERMOMACAE     8    0         0.00  16608  0  0
 90  TERMOMACAE     9    0         0.00   1632  1  0
 90  TERMOMACAE    10    0         0.00  16608  0  0
 90  TERMOMACAE    11    0         0.00   6863  0  0
 90  TERMOMACAE    12    0         0.00   6869  1  0
 90  TERMOMACAE    13    0         0.00   6495  1  0
 90  TERMOMACAE    14    0         0.00   6568  0  0
 90  TERMOMACAE    15    0         0.00    576  0  0
 90  TERMOMACAE    16    0         0.00    648  0  0
 90  TERMOMACAE    17    0         0.00    668  0  0
 90  TERMOMACAE    18    1       810.00     67  0  0
 90  TERMOMACAE    19    0         0.00     67  0  0
 90  TERMOMACAE    20    0         0.00    120  0  0
 96  TERMOPE        1    0         0.00  11867  0  0
 96  TERMOPE        2    0         0.00   8749  0  0
 96  TERMOPE        3    1       533.00   2575  1  0
 97  CUBATAO        1    1       208.00   1690  0  0
 97  CUBATAO        2    0         0.00   5285  1  0
 97  CUBATAO        3    0         0.00   1690  0  0
 98  PERNAMBU_III   1    0         0.00  12889  0  0
 98  PERNAMBU_III   2    0         0.00  14254  0  0
 98  PERNAMBU_III   3    0         0.00  12888  1  0
 98  PERNAMBU_III   4    0         0.00   6359  1  0
106  ERB CANDEIAS   1    0         0.00     14  0  0
107  PAMPA SUL      1    0         0.00  12728  0  0
108  XAVANTES       1    1        25.49    112  0  0
108  XAVANTES       2    1        27.51    112  0  0
109  ALTOS          1    0         0.00  16940  0  0
110  N.PIRATININ    1    0         0.00    840  0  0
110  N.PIRATININ    2    0         0.00    720  1  0
110  N.PIRATININ    3    0         0.00   1128  0  0
110  N.PIRATININ    4    0         0.00   1165  0  0
110  N.PIRATININ    5    0         0.00  19119  0  0
110  N.PIRATININ    6    0         0.00  16115  0  0
110  N.PIRATININ    7    0         0.00  16338  0  0
110  N.PIRATININ    8    0         0.00  19656  0  0
110  N.PIRATININ    9    0         0.00     70  1  0
110  N.PIRATININ   10    1       280.00     70  1  0
110  N.PIRATININ   11    0         0.00  19119  0  0
110  N.PIRATININ   12    0         0.00  19119  0  0
110  N.PIRATININ   13    0         0.00  19656  0  0
110  N.PIRATININ   14    0         0.00  19656  0  0
110  N.PIRATININ   15    0         0.00  19656  0  0
111  ARACATI        1    0         0.00  16940  0  0
112  BAHIA I        1    1         8.40      5  0  0
112  BAHIA I        2    0         0.00      5  1  0
112  BAHIA I        3    0         0.00    120  0  0
113  BATURITE       1    0         0.00  16940  0  0
116  PARNAIBA IV    1    1        56.00    906  0  0
117  CAMPO MAIOR    1    0         0.00  16940  0  0
119  CAUCAIA        1    0         0.00  16940  0  0
121  CRATO          1    0         0.00  16940  0  0
125  ENGUIA PECEM   1    0         0.00  16940  0  0
127  IGUATU         1    0         0.00  16940  0  0
133  JUAZEIRO N     1    0         0.00  16940  0  0
135  MARAMBAIA      1    0         0.00  16940  0  0
138  NAZARIA        1    0         0.00  16940  0  0
140  MAUA 3         1    1       459.00     36  0  0
140  MAUA 3         2    0         0.00     36  0  0
140  MAUA 3         3    0         0.00     93  1  0
144  PETROLINA      1    0         0.00    632  1  0
144  PETROLINA      2    0         0.00  16608  0  0
144  PETROLINA      3    0         0.00     95  0  0
144  PETROLINA      4    0         0.00    111  0  0
144  PETROLINA      5    0         0.00  16608  0  0
144  PETROLINA      6    0         0.00    865  1  0
144  PETROLINA      7    0         0.00      5  0  0
144  PETROLINA      8    1        70.16      1  0  1
146  STA VITORIA    1    1        41.00   2832  0  0
147  PROSPERIDADE   1    1         9.34    614  0  0
147  PROSPERIDADE   2    1         9.34    614  0  0
147  PROSPERIDADE   3    1         9.32    614  0  0
149  SAO SEPE       1    1         8.00     96  0  0
151  POTIGUAR       1    0         0.00      5  0  0
151  POTIGUAR       2    0         0.00      5  0  0
151  POTIGUAR       3    0         0.00      5  0  0
151  POTIGUAR       4    0         0.00      5  1  0
152  TERMOCABO      1    0         0.00     14  1  0
152  TERMOCABO      2    1        33.00      5  0  0
152  TERMOCABO      3    0         0.00    696  0  0
153  DAIA           1    0         0.00  16940  0  0
153  DAIA           2    0         0.00  16940  0  0
153  DAIA           3    0         0.00  16940  0  0
155  GOIANIA II     1    0         0.00  16940  0  0
155  GOIANIA II     2    0         0.00  16940  0  0
156  CANDIOTA 3     1    1       310.00    637  1  0
159  TERMOMANAUS    1    0         0.00     51  0  0
159  TERMOMANAUS    2    0         0.00     51  0  0
159  TERMOMANAUS    3    0         0.00      9  1  0
159  TERMOMANAUS    4    0         0.00     51  0  0
159  TERMOMANAUS    5    0         0.00      9  1  0
159  TERMOMANAUS    6    0         0.00     51  0  0
159  TERMOMANAUS    7    0         0.00      9  1  0
159  TERMOMANAUS    8    0         0.00      9  1  0
159  TERMOMANAUS    9    0         0.00     51  0  0
159  TERMOMANAUS   10    0         0.00      9  1  0
159  TERMOMANAUS   11    0         0.00     51  0  0
159  TERMOMANAUS   12    0         0.00     51  0  0
160  PAU FERRO I    1    0         0.00     51  0  0
160  PAU FERRO I    2    0         0.00      9  1  0
160  PAU FERRO I    3    0         0.00      9  1  0
160  PAU FERRO I    4    0         0.00      9  1  0
160  PAU FERRO I    5    0         0.00      9  1  0
160  PAU FERRO I    6    0         0.00      9  1  0
160  PAU FERRO I    7    0         0.00     51  0  0
161  POTIGUAR III   1    0         0.00      5  0  0
161  POTIGUAR III   2    0         0.00      5  0  0
161  POTIGUAR III   3    0         0.00    149  0  0
161  POTIGUAR III   4    0         0.00    149  0  0
161  POTIGUAR III   5    0         0.00      5  0  0
161  POTIGUAR III   6    0         0.00      5  0  0
163  P. PECEM II    1    1       365.00   2328  0  0
164  MURICY         1    0         0.00     42  1  0
164  MURICY         2    0         0.00  16608  0  0
164  MURICY         3    0         0.00     65  0  0
164  MURICY         4    0         0.00     53  0  0
164  MURICY         5    0         0.00     30  0  0
164  MURICY         6    1        20.00      0  1  1
164  MURICY         7    0         0.00  14372  0  0
164  MURICY         8    0         0.00  16608  0  0
166  CAMACARI PI    1    0         0.00    103  0  0
166  CAMACARI PI    2    0         0.00    631  0  0
166  CAMACARI PI    3    0         0.00      5  1  0
166  CAMACARI PI    4    1       106.40      5  1  0
167  P. PECEM I     1    1       360.14   2160  0  0
167  P. PECEM I     2    1       359.86   1439  0  0
169  CISFRAMA       1    1         3.00   4008  0  0
170  SUAPE II       1    0         0.00   1096  1  0
170  SUAPE II       2    0         0.00   3553  1  0
170  SUAPE II       3    0         0.00      1  0  0
170  SUAPE II       4    0         0.00   1111  0  0
170  SUAPE II       5    0         0.00    872  0  0
170  SUAPE II       6    0         0.00    830  0  0
170  SUAPE II       7    0         0.00     88  1  0
170  SUAPE II       8    0         0.00     17  0  0
170  SUAPE II       9    0         0.00     40  1  0
170  SUAPE II      10    0         0.00   1392  1  0
170  SUAPE II      11    0         0.00   5375  1  0
170  SUAPE II      12    0         0.00    137  0  0
170  SUAPE II      13    0         0.00     63  1  0
170  SUAPE II      14    0         0.00     53  1  0
170  SUAPE II      15    1      336.405      7  0  0
170  SUAPE II      16    0         0.00     25  0  0
170  SUAPE II      17    0         0.00  16940  0  0
176  PORTO ITAQUI   1    1       360.00    564  0  0
182  PALMEIRAS GO   1    0         0.00   6534  1  0
182  PALMEIRAS GO   2    0         0.00   6582  0  0
194  T.NORTE 2      1    0         0.00  16608  0  0
194  T.NORTE 2      2    0         0.00  16608  0  0
194  T.NORTE 2      3    0         0.00   7014  1  0
194  T.NORTE 2      4    0         0.00   7014  0  0
201  APARECIDA      1    1        43.00     84  0  0
201  APARECIDA      2    1        43.00    895  1  0
201  APARECIDA      3    1        35.00    607  0  0
201  APARECIDA      4    1        25.00     40  0  0
203  C. ROCHA       1    0         0.00    735  1  0
203  C. ROCHA       2    1        17.08    696  0  0
203  C. ROCHA       3    1        17.08    696  0  0
203  C. ROCHA       4    1        17.08    696  0  0
203  C. ROCHA       5    1        17.08    631  0  0
204  JARAQUI        6    1        36.08   1447  0  0
204  JARAQUI        7    1        26.92   1447  0  0
205  MANAUARA       1    1        16.70   2022  0  0
205  MANAUARA       2    1        16.70   1344  0  0
205  MANAUARA       3    1        16.70   2022  0  0
205  MANAUARA       4    1        14.90    382  0  0
207  PONTA NEGRA    1    1        16.00  16546  0  0
207  PONTA NEGRA    2    1        16.00  16546  0  0
207  PONTA NEGRA    3    1        16.00  16546  0  0
207  PONTA NEGRA    4    1        16.00  16546  0  0
209  TAMBAQUI       5    0         0.00   1606  0  0
209  TAMBAQUI       6    1        38.00   1613  0  0
209  TAMBAQUI       7    1        25.00   1613  0  0
211  BAIXADA FLU    1    0         0.00   2348  1  0
211  BAIXADA FLU    2    0         0.00   7632  0  0
211  BAIXADA FLU    3    1       530.00   2348  1  0
212  MARANHAO III   1    1       518.80    993  0  0
221  SYKUE I        1    0         0.00   6166  1  0
224  P. SERGIPE I   1    0         0.00  10872  0  0
224  P. SERGIPE I   2    0         0.00  11103  0  0
224  P. SERGIPE I   3    0         0.00  12576  0  0
224  P. SERGIPE I   4    0         0.00  11126  1  0
224  P. SERGIPE I   5    0         0.00  12576  0  0
224  P. SERGIPE I   6    0         0.00  11352  1  0
224  P. SERGIPE I   7    0         0.00  11316  0  0
229  ONCA PINTADA   1    1        50.00   1104  0  0
230  PREDILECTA     1    1         5.00    223  0  0
334  W ARJONA       1    1        39.04     88  1  0
334  W ARJONA       2    1        39.16     88  1  0
334  W ARJONA       3    0         0.00   1152  0  0
334  W ARJONA       4    1        33.10     88  1  0
334  W ARJONA       5    1        32.70     16  1  0
383  ATLANTICO      1    0         0.00  10295  0  0
383  ATLANTICO      2    0         0.00  10368  0  0
383  ATLANTICO      3    0         0.00    696  0  0
383  ATLANTICO      4    0         0.00   2017  1  0
383  ATLANTICO      5    0         0.00    672  0  0
383  ATLANTICO      6    0         0.00   8688  1  0
383  ATLANTICO      7    1       385.00    672  0  0
FIM
&
&
& LIMITES E CONDICOES OPERACIONAIS DAS UNIDADES                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
&
OPER                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
&us    nome      un di hi m df hf m Gmin     Gmax       Custo                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
&XX XXXXXXXXXXXX XX XX XX X XX XX X XXXXXXXXXXxxxxxxxxxxXXXXXXXXXX                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
  1 ANGRA 1       1 21  0 0 F                                31.17
 13 ANGRA 2       1 21  0 0 F                                20.12
211 BAIXADA FL    1 21  0 0 F                               255.86
211 BAIXADA FL    2 21  0 0 F                               255.86
211 BAIXADA FL    3 21  0 0 F                               255.86
 97 CUBATAO       1 21  0 0 F                               353.47
 97 CUBATAO       2 21  0 0 F                               353.47
 97 CUBATAO       3 21  0 0 F                               353.47
 12 CUIABA CC     1 21  0 0 F                               701.88
 12 CUIABA CC     2 21  0 0 F                               701.88
 12 CUIABA CC     3 21  0 0 F                               701.88
153 DAIA          1 21  0 0 F                              1019.93
153 DAIA          2 21  0 0 F                              1019.93
153 DAIA          3 21  0 0 F                              1019.93
155 GOIANIA 2     1 21  0 0 F                              1066.64
155 GOIANIA 2     2 21  0 0 F                              1066.64
 63 IBIRITE       1 21  0 0 F                               781.76
 54 JUIZ DE FO    1 21  0 0 F                               283.74
 54 JUIZ DE FO    2 21  0 0 F                               283.74
 15 LUIZORMELO    1 21  0 0 F                               399.11
 15 LUIZORMELO    2 21  0 0 F                               399.11
 15 LUIZORMELO    3 21  0 0 F                               399.11
 15 LUIZORMELO    4 21  0 0 F                               399.11
110 NPIRATINGA    1 21  0 0 F                               548.04
110 NPIRATINGA    2 21  0 0 F                               548.04
110 NPIRATINGA    3 21  0 0 F                               548.04
110 NPIRATINGA    4 21  0 0 F                               548.04
110 NPIRATINGA    5 21  0 0 F                               548.04
110 NPIRATINGA    6 21  0 0 F                               548.04
110 NPIRATINGA    7 21  0 0 F                               548.04
110 NPIRATINGA    8 21  0 0 F                               548.04
110 NPIRATINGA    9 21  0 0 F                               548.04
110 NPIRATINGA   10 21  0 0 F                               548.04
110 NPIRATINGA   11 21  0 0 F                               548.04
110 NPIRATINGA   12 21  0 0 F                               548.04
